time	V(vout)
6.179334581785015e-03	3.909265e+00
6.182131035396448e-03	3.787093e+00
6.184773297610920e-03	3.562646e+00
6.189510062938501e-03	2.951764e+00
6.195488476280446e-03	1.908769e+00
6.202164677716056e-03	5.547790e-01
6.208790010035548e-03	-8.600097e-01
6.215011591079393e-03	-2.186700e+00
6.220716433704376e-03	-3.275866e+00
6.224875501150356e-03	-3.793129e+00
6.226453725286861e-03	-3.884717e+00
6.228324294365276e-03	-3.918849e+00
6.230140370887667e-03	-3.885137e+00
6.232670904903466e-03	-3.745723e+00
6.235678651455667e-03	-3.460407e+00
6.240840084874614e-03	-2.734773e+00
6.247823352556933e-03	-1.444677e+00
6.255008697917837e-03	5.369893e-02
6.261331649024103e-03	1.407759e+00
6.268114530881712e-03	2.804346e+00
6.272408278318185e-03	3.526901e+00
6.275529517581647e-03	3.839091e+00
6.277362161913562e-03	3.911664e+00
6.279316786117500e-03	3.909672e+00
6.282025295368442e-03	3.793932e+00
6.284711973980725e-03	3.568921e+00
6.289319141316376e-03	2.980599e+00
6.295318313420029e-03	1.941481e+00
6.301981264376112e-03	5.934378e-01
6.308635785490796e-03	-8.267552e-01
6.314827922756196e-03	-2.148339e+00
6.320692583009988e-03	-3.270756e+00
6.324866093789385e-03	-3.791866e+00
6.326450228550259e-03	-3.884288e+00
6.328316707457891e-03	-3.918718e+00
6.330128361320657e-03	-3.885485e+00
6.332698192488575e-03	-3.743692e+00
6.335705958819497e-03	-3.457287e+00
6.340840000721612e-03	-2.734701e+00
6.347871947347266e-03	-1.435130e+00
6.355077218196606e-03	6.811137e-02
6.361396191974173e-03	1.421356e+00
6.368178039696220e-03	2.816257e+00
6.372460016769140e-03	3.533645e+00
6.375549169365796e-03	3.840221e+00
6.377394154187811e-03	3.912231e+00
6.379324469947744e-03	3.909487e+00
6.382104339819037e-03	3.788844e+00
6.384747317458603e-03	3.565305e+00
6.389440939338535e-03	2.962247e+00
6.395422315370828e-03	1.921485e+00
6.402092089439605e-03	5.700682e-01
6.408729591139885e-03	-8.469944e-01
6.414938556610075e-03	-2.171471e+00
6.420707771915571e-03	-3.273972e+00
6.424872085398096e-03	-3.792655e+00
6.426452455647561e-03	-3.884552e+00
6.428312743133728e-03	-3.918801e+00
6.430118497550642e-03	-3.885859e+00
6.432638969116562e-03	-3.748076e+00
6.435633898181957e-03	-3.465487e+00
6.440768955402932e-03	-2.746402e+00
6.447712787915007e-03	-1.466714e+00
6.454874393426521e-03	2.522623e-02
6.461235070942147e-03	1.387260e+00
6.468021534873611e-03	2.786727e+00
6.472342483816271e-03	3.518138e+00
6.475504502104752e-03	3.837589e+00
6.477321437042951e-03	3.910887e+00
6.479307887488951e-03	3.909878e+00
6.481942184970568e-03	3.799185e+00
6.484629474509689e-03	3.577259e+00
6.489132281443558e-03	3.008568e+00
6.495143357970375e-03	1.974968e+00
6.501788707841104e-03	6.339471e-01
6.508479655500232e-03	-7.930964e-01
6.514639806401022e-03	-2.108951e+00
6.521232037220134e-03	-3.348078e+00
6.525077463874305e-03	-3.805477e+00
6.526626135669822e-03	-3.889452e+00
6.528674926972333e-03	-3.916600e+00
6.530659736224300e-03	-3.864626e+00
6.533275256461715e-03	-3.698040e+00
6.536549072006527e-03	-3.356836e+00
6.542016646167178e-03	-2.536597e+00
6.549954087595302e-03	-1.014700e+00
6.557720599953593e-03	6.293377e-01
6.563962894451057e-03	1.961721e+00
6.570685798118136e-03	3.254354e+00
6.574863416548434e-03	3.784093e+00
6.576449233408672e-03	3.880280e+00
6.578485280945535e-03	3.917650e+00
6.580474365335693e-03	3.873926e+00
6.583092982428419e-03	3.716044e+00
6.586221437148774e-03	3.401327e+00
6.591488060989841e-03	2.633381e+00
6.598986002981162e-03	1.220262e+00
6.607027314577463e-03	-4.740109e-01
6.613197578194935e-03	-1.798427e+00
6.619942552633330e-03	-3.136048e+00
6.624567030990144e-03	-3.761771e+00
6.626339039888385e-03	-3.877007e+00
6.628418181803380e-03	-3.917510e+00
6.630465719851994e-03	-3.872582e+00
6.633077823174522e-03	-3.714124e+00
6.636179960062526e-03	-3.401741e+00
6.641416186139025e-03	-2.638716e+00
6.648926717595580e-03	-1.223539e+00
6.657015498176851e-03	4.789564e-01
6.663188213207993e-03	1.799124e+00
6.669937476220646e-03	3.131412e+00
6.674564984334841e-03	3.758175e+00
6.676338278706464e-03	3.875362e+00
6.678678153471289e-03	3.916954e+00
6.680816592619159e-03	3.859613e+00
6.683561126734919e-03	3.677209e+00
6.686786499172225e-03	3.331791e+00
6.692439600477648e-03	2.470400e+00
6.700433076767565e-03	9.246649e-01
6.708111767680119e-03	-7.062082e-01
6.714401243119504e-03	-2.052055e+00
6.721090802388531e-03	-3.321869e+00
6.725022400681504e-03	-3.799569e+00
6.726536475440147e-03	-3.885132e+00
6.729000372565071e-03	-3.913152e+00
6.731489243972969e-03	-3.823472e+00
6.734297002256845e-03	-3.606275e+00
6.737946605619299e-03	-3.173105e+00
6.743997638217317e-03	-2.182811e+00
6.750839952359235e-03	-8.246987e-01
6.757801920311473e-03	6.531547e-01
6.763841270575857e-03	1.941873e+00
6.770497574937016e-03	3.228173e+00
6.774788949176038e-03	3.779542e+00
6.776421552433272e-03	3.880025e+00
6.778813553024490e-03	3.916292e+00
6.781247233024660e-03	3.838986e+00
6.784083848900805e-03	3.630297e+00
6.787605647450503e-03	3.224954e+00
6.793503812908310e-03	2.280619e+00
6.800494341260182e-03	9.062573e-01
6.807549540662757e-03	-5.910060e-01
6.813595813387095e-03	-1.887220e+00
6.820276530731731e-03	-3.195308e+00
6.824700997075058e-03	-3.774989e+00
6.826388855102400e-03	-3.879972e+00
6.828760391381979e-03	-3.916119e+00
6.831266216300215e-03	-3.835819e+00
6.834093314855770e-03	-3.625790e+00
6.837632305434034e-03	-3.216216e+00
6.843490914605184e-03	-2.275303e+00
6.850440191481966e-03	-9.081886e-01
6.857506404633868e-03	5.893540e-01
6.863535173050543e-03	1.877029e+00
6.870219547425539e-03	3.182182e+00
6.874678233348260e-03	3.769812e+00
6.876380391525940e-03	3.878096e+00
6.878746630095544e-03	3.916796e+00
6.881264809334155e-03	3.838112e+00
6.884146387346392e-03	3.624469e+00
6.887676802381477e-03	3.215331e+00
6.893556308161231e-03	2.270947e+00
6.900501298258420e-03	9.045423e-01
6.907537438745998e-03	-5.886577e-01
6.913579969169939e-03	-1.884083e+00
6.920257694830676e-03	-3.192353e+00
6.924693476666950e-03	-3.774400e+00
6.926386059051065e-03	-3.879885e+00
6.928755845191207e-03	-3.916168e+00
6.931363812089302e-03	-3.830653e+00
6.934256971547027e-03	-3.610279e+00
6.937852833502677e-03	-3.186082e+00
6.943784655010860e-03	-2.221685e+00
6.950616777769216e-03	-8.709795e-01
6.957613806924266e-03	6.129141e-01
6.963638093499870e-03	1.899190e+00
6.970306236136653e-03	3.196919e+00
6.974712848915712e-03	3.773013e+00
6.976393261474665e-03	3.878773e+00
6.978767555791287e-03	3.916672e+00
6.981390180099643e-03	3.831512e+00
6.984347716280166e-03	3.605286e+00
6.987950764906932e-03	3.177812e+00
6.993942573854824e-03	2.200410e+00
7.000811035898421e-03	8.397982e-01
7.007755283631268e-03	-6.358933e-01
7.013810619783962e-03	-1.933246e+00
7.020467469285309e-03	-3.227158e+00
7.024777002571857e-03	-3.781665e+00
7.026417111403850e-03	-3.881315e+00
7.028806332702509e-03	-3.915746e+00
7.031534012939343e-03	-3.821250e+00
7.034515579391075e-03	-3.585036e+00
7.038210709580374e-03	-3.136139e+00
7.044300114067486e-03	-2.126605e+00
7.051134449224937e-03	-7.631322e-01
7.058010727204586e-03	6.981655e-01
7.064080300397380e-03	1.992248e+00
7.070720854241972e-03	3.264148e+00
7.074877244073389e-03	3.786904e+00
7.076454373132094e-03	3.881457e+00
7.078866911461067e-03	3.915790e+00
7.081631838434695e-03	3.818026e+00
7.084688122286936e-03	3.571615e+00
7.088431605744226e-03	3.110153e+00
7.094640301884174e-03	2.071078e+00
7.101508598702690e-03	6.941651e-01
7.108299387034203e-03	-7.530075e-01
7.114421206682902e-03	-2.061991e+00
7.121047029681790e-03	-3.319049e+00
7.125005296472652e-03	-3.799827e+00
7.126508624344505e-03	-3.884962e+00
7.128955102125741e-03	-3.914060e+00
7.131873818393825e-03	-3.801058e+00
7.134971528082706e-03	-3.538395e+00
7.138868282491483e-03	-3.041137e+00
7.145241479139632e-03	-1.949553e+00
7.152057055115883e-03	-5.698932e-01
7.158747000738395e-03	8.561311e-01
7.164918307938140e-03	2.167150e+00
7.171525444403530e-03	3.386677e+00
7.175191271869446e-03	3.810387e+00
7.176811448636490e-03	3.894278e+00
7.179447159626741e-03	3.906528e+00
7.182618114673102e-03	3.753474e+00
7.185841182059038e-03	3.446571e+00
7.190205936496228e-03	2.842072e+00
7.197167860959273e-03	1.584155e+00
7.204347278260678e-03	9.588858e-02
7.210779222468621e-03	-1.284567e+00
7.217665149376137e-03	-2.720033e+00
7.223612355067202e-03	-3.660547e+00
7.225983133865581e-03	-3.858035e+00
7.228100462316840e-03	-3.916513e+00
7.231124336134343e-03	-3.843497e+00
7.233946777196322e-03	-3.639577e+00
7.237471064389170e-03	-3.237996e+00
7.242722633506873e-03	-2.411756e+00
7.249692214448401e-03	-1.062501e+00
7.256888496468060e-03	4.569384e-01
7.262908075328825e-03	1.744509e+00
7.269629434601567e-03	3.081720e+00
7.274440184409714e-03	3.747677e+00
7.276291854392420e-03	3.873739e+00
7.278602659429179e-03	3.917588e+00
7.281708311761325e-03	3.813865e+00
7.284623263016226e-03	3.578189e+00
7.288448062583361e-03	3.107886e+00
7.294308539796198e-03	2.131847e+00
7.301040340961532e-03	7.908911e-01
7.307878446430686e-03	-6.633902e-01
7.313947295325896e-03	-1.963016e+00
7.320575567952694e-03	-3.245390e+00
7.324819852276672e-03	-3.785523e+00
7.326433040012533e-03	-3.882126e+00
7.328832229457356e-03	-3.915567e+00
7.331953148229497e-03	-3.796298e+00
7.334901613738538e-03	-3.545720e+00
7.338892522711503e-03	-3.037666e+00
7.345049162947960e-03	-1.985359e+00
7.351787933746662e-03	-6.256601e-01
7.358505235307307e-03	8.048823e-01
7.364637668612759e-03	2.109353e+00
7.371239864091367e-03	3.344853e+00
7.375080509870963e-03	3.802755e+00
7.376631095499053e-03	3.888286e+00
7.379154149951512e-03	3.912053e+00
7.382123835925206e-03	3.787642e+00
7.385134059330661e-03	3.525130e+00
7.389184658618093e-03	2.999824e+00
7.395706483718745e-03	1.868920e+00
7.402569664171341e-03	4.712825e-01
7.409182506472190e-03	-9.428154e-01
7.415439849209150e-03	-2.274283e+00
7.422041292430095e-03	-3.463284e+00
7.425389614052637e-03	-3.825593e+00
7.427134391331718e-03	-3.903824e+00
7.429487346222630e-03	-3.903919e+00
7.432625728096489e-03	-3.749743e+00
7.435574812681863e-03	-3.472377e+00
7.440164718606257e-03	-2.842850e+00
7.446761988618216e-03	-1.654353e+00
7.453785719259914e-03	-2.050470e-01
7.460273023477136e-03	1.182712e+00
7.467217602948591e-03	2.631247e+00
7.472102229888638e-03	3.482262e+00
7.475412909621374e-03	3.830532e+00
7.477172319284928e-03	3.907004e+00
7.479329417247280e-03	3.909328e+00
7.482186641008740e-03	3.783445e+00
7.485189569976948e-03	3.519142e+00
7.489599784797717e-03	2.937230e+00
7.496160774523340e-03	1.780875e+00
7.503063946927928e-03	3.668576e-01
7.509617716559062e-03	-1.036374e+00
7.515978694334644e-03	-2.385050e+00
7.520978561451972e-03	-3.322021e+00
7.524575254957423e-03	-3.772689e+00
7.526342098460499e-03	-3.882505e+00
7.528346199337104e-03	-3.919957e+00
7.530296081142266e-03	-3.880102e+00
7.533161202954007e-03	-3.707930e+00
7.536415470500832e-03	-3.373472e+00
7.542017735328938e-03	-2.536932e+00
7.549512053096227e-03	-1.103398e+00
7.557569828562312e-03	5.981250e-01
7.563723533579662e-03	1.912427e+00
7.570435803927104e-03	3.214820e+00
7.574764426192033e-03	3.776130e+00
7.576412436176318e-03	3.878880e+00
7.578183057210200e-03	3.917548e+00
7.579903936655039e-03	3.893506e+00
7.582615503177803e-03	3.752687e+00
7.585605626183673e-03	3.472969e+00
7.590671024671362e-03	2.768681e+00
7.597304246048622e-03	1.555575e+00
7.604347753476777e-03	9.434971e-02
7.611443708954901e-03	-1.427508e+00
7.617878009333092e-03	-2.763483e+00
7.622189907729136e-03	-3.503466e+00
7.625446381247348e-03	-3.837020e+00
7.627226814087206e-03	-3.909894e+00
7.629242612915278e-03	-3.910330e+00
7.631938093180541e-03	-3.796977e+00
7.634900001127729e-03	-3.545798e+00
7.639285495683033e-03	-2.979393e+00
7.645662658661779e-03	-1.868586e+00
7.652477990880203e-03	-4.811046e-01
7.659112589165414e-03	9.346462e-01
7.665358690578382e-03	2.258301e+00
7.670836663410602e-03	3.291971e+00
7.674922832750804e-03	3.794369e+00
7.676471318173468e-03	3.884297e+00
7.678326873412333e-03	3.919228e+00
7.680126622594729e-03	3.887195e+00
7.682981841919424e-03	3.725274e+00
7.686076822100703e-03	3.418683e+00
7.691487672522331e-03	2.633968e+00
7.698584441382142e-03	1.300048e+00
7.705906235858636e-03	-2.366934e-01
7.712121324738344e-03	-1.571733e+00
7.718834111584162e-03	-2.941588e+00
7.722929158986568e-03	-3.597546e+00
7.725726638502019e-03	-3.852350e+00
7.727451073450374e-03	-3.913387e+00
7.729267478951347e-03	-3.909396e+00
7.732272661911493e-03	-3.775000e+00
7.735211308364887e-03	-3.512650e+00
7.739976737355310e-03	-2.873138e+00
7.746294234681378e-03	-1.745337e+00
7.753173015329077e-03	-3.339881e-01
7.759708120469500e-03	1.062558e+00
7.766727275619193e-03	2.534528e+00
7.771557778135962e-03	3.405647e+00
7.775203767475137e-03	3.816952e+00
7.776831794857967e-03	3.898005e+00
7.778959852933027e-03	3.915519e+00
7.781005023989116e-03	3.851275e+00
7.783991970411226e-03	3.639034e+00
7.787453965837041e-03	3.245325e+00
7.793839553515009e-03	2.221360e+00
7.801198954373163e-03	7.619780e-01
7.808226398316352e-03	-7.344797e-01
7.814351990822883e-03	-2.045029e+00
7.821017202201333e-03	-3.312703e+00
7.824993630728225e-03	-3.798269e+00
7.826497632659602e-03	-3.884138e+00
7.828537941258306e-03	-3.917269e+00
7.830524979827762e-03	-3.870227e+00
7.833324746342196e-03	-3.694053e+00
7.836492261124135e-03	-3.363806e+00
7.842119736680853e-03	-2.519253e+00
7.849603689920440e-03	-1.084418e+00
7.857658038492721e-03	6.171649e-01
7.863819926576121e-03	1.932822e+00
7.870522347288824e-03	3.229018e+00
7.874798771912658e-03	3.779097e+00
7.876425203880226e-03	3.879470e+00
7.878498623238658e-03	3.917726e+00
7.880531182581085e-03	3.871731e+00
7.883262627459201e-03	3.702391e+00
7.886371773214832e-03	3.383157e+00
7.891877912662248e-03	2.567628e+00
7.899285488960210e-03	1.158411e+00
7.907370958465635e-03	-5.482317e-01
7.913508194932639e-03	-1.864743e+00
7.920230265461011e-03	-3.184879e+00
7.924682517878515e-03	-3.772285e+00
7.926381984549296e-03	-3.879070e+00
7.928749220278261e-03	-3.915992e+00
7.930932644374973e-03	-3.852321e+00
7.933630432244649e-03	-3.667757e+00
7.936918121963394e-03	-3.310259e+00
7.942685038127766e-03	-2.420264e+00
7.950851533099018e-03	-8.294933e-01
7.958444535176436e-03	7.841048e-01
7.964768716300892e-03	2.129768e+00
7.971449572859416e-03	3.371407e+00
7.975161915518182e-03	3.806682e+00
7.976763648283770e-03	3.891812e+00
7.979369514672112e-03	3.907831e+00
7.981968088520483e-03	3.797237e+00
7.984785796142166e-03	3.561333e+00
7.988715446953315e-03	3.069211e+00
7.995148727319615e-03	1.975710e+00
8.001987747304148e-03	5.938578e-01
8.008711473121924e-03	-8.414614e-01
8.014880190964744e-03	-2.157958e+00
8.020554792867483e-03	-3.249181e+00
8.024811627069714e-03	-3.787633e+00
8.026429982509117e-03	-3.883560e+00
8.028827258633459e-03	-3.916173e+00
8.031331873084706e-03	-3.832536e+00
8.034048955115426e-03	-3.629952e+00
8.037694080652281e-03	-3.207937e+00
8.043578350583671e-03	-2.259440e+00
8.050404815776964e-03	-9.150364e-01
8.057470584001849e-03	5.820667e-01
8.063473610427392e-03	1.864411e+00
8.070151878693799e-03	3.171213e+00
8.074651151703000e-03	3.767518e+00
8.076370322001985e-03	3.877690e+00
8.078730257312275e-03	3.916936e+00
8.081164943061672e-03	3.843211e+00
8.083785889429781e-03	3.657420e+00
8.087303974021588e-03	3.265233e+00
8.092892867095618e-03	2.389771e+00
8.099955853438201e-03	1.017979e+00
8.107151026142283e-03	-5.049629e-01
8.113184421481460e-03	-1.799573e+00
8.119898183298222e-03	-3.131250e+00
8.124549131836554e-03	-3.761224e+00
8.126332382768992e-03	-3.877276e+00
8.128668566038296e-03	-3.916747e+00
8.131146159208633e-03	-3.842019e+00
8.133679747603180e-03	-3.663366e+00
8.137210059650830e-03	-3.272615e+00
8.142654827925708e-03	-2.424455e+00
8.149706820990595e-03	-1.060254e+00
8.156966498778048e-03	4.729685e-01
8.163012963250454e-03	1.766068e+00
8.169730440365258e-03	3.098824e+00
8.174481239185372e-03	3.751447e+00
8.176307128506127e-03	3.874447e+00
8.178627498579097e-03	3.917435e+00
8.181089786955521e-03	3.846953e+00
8.183600598085768e-03	3.673700e+00
8.187108770997537e-03	3.290782e+00
8.192449452531309e-03	2.467560e+00
8.199534665604269e-03	1.104854e+00
8.207622123481183e-03	-6.040987e-01
8.213793968770379e-03	-1.926847e+00
8.220445818927660e-03	-3.221928e+00
8.224768405009278e-03	-3.780268e+00
8.226413915298207e-03	-3.880806e+00
8.228801136361761e-03	-3.915659e+00
8.231420962107203e-03	-3.827484e+00
8.233885306037204e-03	-3.644866e+00
8.237644183576510e-03	-3.214850e+00
8.243106623449506e-03	-2.343632e+00
8.249870648420018e-03	-1.024882e+00
8.257017141087401e-03	4.852875e-01
8.263017126922510e-03	1.768270e+00
8.269712832041818e-03	3.096803e+00
8.274474091602034e-03	3.751177e+00
8.276304469463416e-03	3.874532e+00
8.278623174430679e-03	3.917536e+00
8.281157124080047e-03	3.843660e+00
8.283558027933310e-03	3.677360e+00
8.287171795400535e-03	3.282706e+00
8.292369807786139e-03	2.481111e+00
8.299241772057868e-03	1.163833e+00
8.306566146933534e-03	-3.798810e-01
8.312637224551634e-03	-1.683469e+00
8.319343868850108e-03	-3.034924e+00
8.324323384071571e-03	-3.739637e+00
8.326248386348710e-03	-3.873166e+00
8.328531966540424e-03	-3.917385e+00
8.331055900515255e-03	-3.846563e+00
8.333369478576068e-03	-3.690074e+00
8.336933956155240e-03	-3.308532e+00
8.341974902459699e-03	-2.542495e+00
8.348971003285721e-03	-1.211025e+00
8.357164341005252e-03	5.131192e-01
8.363285894642887e-03	1.821778e+00
8.369977916001957e-03	3.139986e+00
8.374581279622541e-03	3.760370e+00
8.376344339045803e-03	3.876030e+00
8.378688008119391e-03	3.917035e+00
8.380989229299314e-03	3.851734e+00
8.383305319677792e-03	3.698639e+00
8.386798317885363e-03	3.330559e+00
8.391936674517143e-03	2.556293e+00
8.399100256264710e-03	1.194515e+00
8.407182666722791e-03	-5.091003e-01
8.413323475182987e-03	-1.826683e+00
8.420025593722383e-03	-3.151438e+00
8.424600465727763e-03	-3.765329e+00
8.426351474149120e-03	-3.877870e+00
8.428699610272006e-03	-3.916427e+00
8.430940153701770e-03	-3.852014e+00
8.433225871549922e-03	-3.701950e+00
8.436679489808521e-03	-3.340712e+00
8.441820234520614e-03	-2.569482e+00
8.449099195725457e-03	-1.186514e+00
8.457178930083150e-03	5.153586e-01
8.463319523111379e-03	1.828095e+00
8.470038940708167e-03	3.149584e+00
8.474605831765529e-03	3.762332e+00
8.476353469654021e-03	3.876313e+00
8.478702855065252e-03	3.916887e+00
8.480975617382943e-03	3.852350e+00
8.483290719091830e-03	3.699833e+00
8.486769660346524e-03	3.334160e+00
8.491909549160867e-03	2.560972e+00
8.499099655048458e-03	1.194802e+00
8.507172355100566e-03	-5.067893e-01
8.513314682118253e-03	-1.824730e+00
8.520020563601472e-03	-3.150505e+00
8.524598442851309e-03	-3.765113e+00
8.526350721880930e-03	-3.877818e+00
8.528698387041914e-03	-3.916429e+00
8.530932585615549e-03	-3.852369e+00
8.533216313707041e-03	-3.702732e+00
8.536667102256663e-03	-3.342265e+00
8.541796555690484e-03	-2.573520e+00
8.549077301007681e-03	-1.191013e+00
8.557158070076256e-03	5.108653e-01
8.563297909156307e-03	1.823509e+00
8.570019779560319e-03	3.146323e+00
8.574598127519395e-03	3.761616e+00
8.576350604614794e-03	3.876171e+00
8.578698196360457e-03	3.916912e+00
8.580962987789246e-03	3.852945e+00
8.583274207382634e-03	3.701192e+00
8.586747812941420e-03	3.336910e+00
8.591871626867314e-03	2.567454e+00
8.599069528633849e-03	1.201019e+00
8.607141189193365e-03	-5.000458e-01
8.613282484096403e-03	-1.817851e+00
8.619992351569456e-03	-3.145670e+00
8.624587091601561e-03	-3.764059e+00
8.626346500496982e-03	-3.877609e+00
8.628691522800734e-03	-3.916470e+00
8.630917327021816e-03	-3.853086e+00
8.633195494101962e-03	-3.704433e+00
8.636639428587453e-03	-3.345726e+00
8.641748698049130e-03	-2.581680e+00
8.649040969207652e-03	-1.198529e+00
8.657119872855147e-03	5.026119e-01
8.663258744740386e-03	1.815173e+00
8.669985797544463e-03	3.140507e+00
8.674584453167402e-03	3.760331e+00
8.676345519278447e-03	3.875912e+00
8.678689927267908e-03	3.916955e+00
8.680945795546385e-03	3.853750e+00
8.683250760787704e-03	3.703115e+00
8.686716392186275e-03	3.340853e+00
8.691818339207652e-03	2.576548e+00
8.699030147682718e-03	1.209165e+00
8.707098793490979e-03	-4.908627e-01
8.713238871021808e-03	-1.808521e+00
8.719954460552733e-03	-3.139151e+00
8.724571830654504e-03	-3.762633e+00
8.726340824938218e-03	-3.877324e+00
8.728682293884326e-03	-3.916523e+00
8.730925680710841e-03	-3.852694e+00
8.733193003535639e-03	-3.704633e+00
8.736651423308157e-03	-3.344241e+00
8.741732379727106e-03	-2.584398e+00
8.748987457485438e-03	-1.209253e+00
8.757083680551015e-03	4.949509e-01
8.763217646278319e-03	1.806572e+00
8.769945052706774e-03	3.133656e+00
8.774568038826929e-03	3.758838e+00
8.776339414716406e-03	3.875631e+00
8.778680000733282e-03	3.917015e+00
8.781003932450666e-03	3.851017e+00
8.783335903177666e-03	3.696097e+00
8.786841896348393e-03	3.325051e+00
8.791962832495920e-03	2.551719e+00
8.799070663797119e-03	1.200238e+00
8.807177309676593e-03	-5.081224e-01
8.813315925535324e-03	-1.825229e+00
8.820013424785233e-03	-3.149511e+00
8.824595571429582e-03	-3.764938e+00
8.826349654048349e-03	-3.877815e+00
8.828696650683242e-03	-3.916457e+00
8.831060118246428e-03	-3.846248e+00
8.833429652084333e-03	-3.684956e+00
8.836958933200498e-03	-3.305269e+00
8.842174896659252e-03	-2.508235e+00
8.849242014040800e-03	-1.155954e+00
8.857394694764426e-03	5.624267e-01
8.863536905266969e-03	1.874688e+00
8.870214669892974e-03	3.179739e+00
8.874676283112554e-03	3.768974e+00
8.876379666407528e-03	3.877707e+00
8.878745451083478e-03	3.916665e+00
8.881474928648962e-03	3.826885e+00
8.883939414535561e-03	3.643479e+00
8.887773215584042e-03	3.202554e+00
8.893112104738128e-03	2.349570e+00
8.899832597767325e-03	1.041350e+00
8.906940309538765e-03	-4.615070e-01
8.912944105997647e-03	-1.750052e+00
8.919639552289667e-03	-3.087832e+00
8.924444302812208e-03	-3.751834e+00
8.926293386715169e-03	-3.875628e+00
8.928605151365024e-03	-3.917178e+00
8.931048534743488e-03	-3.846922e+00
8.933495739247319e-03	-3.679379e+00
8.937012884627362e-03	-3.298310e+00
8.942248379314640e-03	-2.495448e+00
8.949316647760304e-03	-1.140614e+00
8.957464004869327e-03	5.773504e-01
8.963614992930528e-03	1.891198e+00
8.970285087144900e-03	3.191484e+00
8.974704411948385e-03	3.771487e+00
8.976390124721864e-03	3.878204e+00
8.978762455688667e-03	3.916546e+00
8.981511366250982e-03	3.824865e+00
8.984072365653665e-03	3.631238e+00
8.987893996587065e-03	3.185929e+00
8.993362576857527e-03	2.304693e+00
9.000071409295459e-03	9.920138e-01
9.007121688506469e-03	-5.005957e-01
9.013132337467825e-03	-1.790203e+00
9.019813194684529e-03	-3.118038e+00
9.024514777795391e-03	-3.758572e+00
9.026319604671082e-03	-3.876949e+00
9.028647787073765e-03	-3.916973e+00
9.031398884758022e-03	-3.828863e+00
9.033944402825969e-03	-3.639543e+00
9.037702507343681e-03	-3.206926e+00
9.043094261484981e-03	-2.345612e+00
9.049853232133708e-03	-1.028347e+00
9.056981146634622e-03	4.777173e-01
9.062979724068039e-03	1.760469e+00
9.069680588323943e-03	3.091276e+00
9.074460992851965e-03	3.749939e+00
9.076299596295093e-03	3.874300e+00
9.078615249600942e-03	3.917570e+00
9.081322046444143e-03	3.835237e+00
9.083915873505131e-03	3.645711e+00
9.087602996199248e-03	3.225520e+00
9.092987935877745e-03	2.372018e+00
9.099748131591236e-03	1.059089e+00
9.106896227106566e-03	-4.517011e-01
9.112909895072822e-03	-1.742463e+00
9.119608349461133e-03	-3.082172e+00
9.124431597406005e-03	-3.750524e+00
9.126288659373509e-03	-3.875347e+00
9.128597463513903e-03	-3.917194e+00
9.131317823927725e-03	-3.833228e+00
9.133910757545076e-03	-3.642646e+00
9.137587896908909e-03	-3.222406e+00
9.142988485852190e-03	-2.364675e+00
9.149771818011437e-03	-1.045334e+00
9.156931842192533e-03	4.669360e-01
9.162943359397786e-03	1.752565e+00
9.169643829836682e-03	3.084778e+00
9.174446043584862e-03	3.748446e+00
9.176294034392648e-03	3.873992e+00
9.178606204646562e-03	3.917595e+00
9.181297228756873e-03	3.836535e+00
9.183950809238490e-03	3.642544e+00
9.187596793354600e-03	3.226306e+00
9.193044555473720e-03	2.362060e+00
9.199811342592918e-03	1.046146e+00
9.206950187566067e-03	-4.632416e-01
9.212962570932941e-03	-1.753636e+00
9.219659305318192e-03	-3.091032e+00
9.224452339430906e-03	-3.752509e+00
9.226296376810744e-03	-3.875728e+00
9.228610013978424e-03	-3.917137e+00
9.231324828602529e-03	-3.832849e+00
9.233983946766550e-03	-3.635938e+00
9.237641755186255e-03	-3.215077e+00
9.243132594901490e-03	-2.339012e+00
9.249911880635014e-03	-1.016453e+00
9.257040401212334e-03	4.902487e-01
9.263043001411897e-03	1.773720e+00
9.269740954595981e-03	3.101620e+00
9.274485505231295e-03	3.752253e+00
9.276308715528410e-03	3.874740e+00
9.278630079391680e-03	3.917502e+00
9.281323910498485e-03	3.835128e+00
9.284047447513540e-03	3.633662e+00
9.287688157073926e-03	3.213919e+00
9.293242500933456e-03	2.326740e+00
9.300000270178648e-03	1.007151e+00
9.307093434192839e-03	-4.941009e-01
9.313093520982417e-03	-1.781591e+00
9.319787493575517e-03	-3.113289e+00
9.324504370997706e-03	-3.757468e+00
9.326315733552991e-03	-3.876693e+00
9.328641491991708e-03	-3.916982e+00
9.331370653895974e-03	-3.830383e+00
9.334103885515579e-03	-3.624780e+00
9.337769880277224e-03	-3.197587e+00
9.343380481767499e-03	-2.294484e+00
9.350142676547451e-03	-9.686959e-01
9.357213854589694e-03	5.275673e-01
9.363212673367526e-03	1.809748e+00
9.369901069128916e-03	3.129183e+00
9.374550296759697e-03	3.758412e+00
9.376332816042261e-03	3.875960e+00
9.378669270591477e-03	3.917323e+00
9.381385740056165e-03	3.831831e+00
9.384185744702253e-03	3.620727e+00
9.387845914187476e-03	3.192363e+00
9.393531379732721e-03	2.274719e+00
9.400278854174882e-03	9.495068e-01
9.407303665521099e-03	-5.393951e-01
9.413316318293515e-03	-1.829033e+00
9.419993012888758e-03	-3.148576e+00
